name,course_url,course_id,reviews,reviewers,rating,user_id,Sequence,tfidf_matrix
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,really bad course material find online free tensorflow official documentation many practice outdate problem code assignment nightmare supervisor answer many common question code grader check particular thing instruction clear general pretty bad course,Tran N M T,2.0,105682,convolutional neural network tensorflow really bad course material find online free tensorflow official documentation many practice outdate problem code assignment nightmare supervisor answer many common question code grader check particular thing instruction clear general pretty bad course,"  (0, 2362)	0.15944844644529557
  (0, 1316)	0.1751876560249114
  (0, 475)	0.11718739226870536
  (0, 1578)	0.15622646624451353
  (0, 3090)	0.12027293720179717
  (0, 440)	0.18627924101550133
  (0, 1352)	0.19737082600609132
  (0, 517)	0.21633201578648917
  (0, 2966)	0.21633201578648917
  (0, 2059)	0.2052404307958992
  (0, 497)	0.23737336666500736
  (0, 2157)	0.17840963622569345
  (0, 1855)	0.25337003756178283
  (0, 876)	0.21633201578648917
  (0, 2104)	0.2052404307958992
  (0, 1272)	0.1751876560249114
  (0, 2119)	0.1507370763331984
  (0, 1213)	0.12997159219814514
  (0, 261)	0.33025693160058367
  (0, 3049)	0.2715725120614235
  (0, 2038)	0.11907470706482398
  (0, 2043)	0.12469467104012183
  (0, 622)	0.13651577164906417
  (0, 1874)	0.11344357997389867
  (0, 2198)	0.17840963622569345
  (0, 2326)	0.12329153197150658
  (0, 2381)	0.11441487305159834
  (0, 2468)	0.13438311696209654
  (0, 144)	0.1431801059687071
  (0, 212)	0.10746697063944805
  (0, 2509)	0.08981489258183155
  (0, 645)	0.08916343140395898"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,amazing course video lecture fruitful content course well design instructor talented explanation extremely helpful one good course teach tensorflow,Mo R,5.0,20640,convolutional neural network tensorflow amazing course video lecture fruitful content course well design instructor talented explanation extremely helpful one good course teach tensorflow,"  (0, 3006)	0.32475024581463724
  (0, 1581)	0.1837270204364612
  (0, 806)	0.19095777789158092
  (0, 1283)	0.32475024581463724
  (0, 3049)	0.42970695250659147
  (0, 2038)	0.1884109297551725
  (0, 2043)	0.19730335253644377
  (0, 622)	0.2160077828169043
  (0, 1130)	0.1916186141001245
  (0, 604)	0.17473957252177003
  (0, 1157)	0.2448556109118692
  (0, 1431)	0.18485134159472227
  (0, 1750)	0.1965505695468812
  (0, 3025)	0.18719158346349146
  (0, 2116)	0.17850576694985945
  (0, 115)	0.19964359440521293
  (0, 1342)	0.10357032258852784
  (0, 3378)	0.14564871217187247
  (0, 645)	0.21162384638707432
  (0, 3330)	0.1721155005809559"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,course straight point instructor provide code structure great reference people keen implement tf right away,Ulugbek D,5.0,25492,convolutional neural network tensorflow course straight point instructor provide code structure great reference people keen implement tf right away,"  (0, 247)	0.2737987783536173
  (0, 2620)	0.24185300824162814
  (0, 3071)	0.32076791536440535
  (0, 1682)	0.32076791536440535
  (0, 2233)	0.23186523724536376
  (0, 2914)	0.20499023634184038
  (0, 2444)	0.19641093180790095
  (0, 2291)	0.21573472002955174
  (0, 1581)	0.18147402227111994
  (0, 497)	0.1854940561489174
  (0, 3049)	0.2122187822019476
  (0, 2038)	0.18610049398987122
  (0, 2043)	0.19488387123084008
  (0, 622)	0.2133589337949706
  (0, 2896)	0.2911336893247248
  (0, 2540)	0.2549090360016481
  (0, 1508)	0.2845432620413286
  (0, 645)	0.06967625215771212
  (0, 1365)	0.11741427867370265"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,little explanation require,Vaidic J,4.0,75834,convolutional neural network tensorflow little explanation require,"  (0, 3049)	0.387992598069462
  (0, 2038)	0.3402413934146013
  (0, 2043)	0.35629975224687815
  (0, 622)	0.3900770996115973
  (0, 1130)	0.3460339819474367
  (0, 1786)	0.4118625028842804
  (0, 2584)	0.4064697319770733"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,course great part augmentation transfer learn expectation understand tensorflow deep level,Vedang W,4.0,5516,convolutional neural network tensorflow course great part augmentation transfer learn expectation understand tensorflow deep level,"  (0, 3165)	0.3476961308278951
  (0, 231)	0.3587926045406851
  (0, 2193)	0.23419790963335857
  (0, 3049)	0.49368090966578626
  (0, 2038)	0.2164611920983134
  (0, 2043)	0.22667750193966607
  (0, 622)	0.24816661237126048
  (0, 1763)	0.24428974391401745
  (0, 1113)	0.3132273351899359
  (0, 3233)	0.17693095065483827
  (0, 645)	0.08104333459653211
  (0, 1365)	0.1365694103555498
  (0, 1738)	0.13845712164195786
  (0, 760)	0.24186350855583555"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,good course think need go deep function tool tensorflow conv netwrok feel course somehow shallow,Seif M M,3.0,81402,convolutional neural network tensorflow good course think need go deep function tool tensorflow conv netwrok feel course somehow shallow,"  (0, 2730)	0.3282526072430753
  (0, 2818)	0.3282526072430753
  (0, 1202)	0.20603604329119654
  (0, 2042)	0.3282526072430753
  (0, 616)	0.31142272804843646
  (0, 3138)	0.17261973187151516
  (0, 2032)	0.17950937479253348
  (0, 3091)	0.1899408308740986
  (0, 3049)	0.4120720865823931
  (0, 2038)	0.18067867998470816
  (0, 2043)	0.18920616409655772
  (0, 622)	0.20714297793921027
  (0, 1338)	0.18707710309778186
  (0, 1342)	0.09931987064233401
  (0, 1294)	0.2326778508077367
  (0, 645)	0.13529263674950023
  (0, 760)	0.20188182019477582"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,ridiculous,Pedro A F F,1.0,48947,convolutional neural network tensorflow ridiculous,"  (0, 2619)	0.6418427890687048
  (0, 3049)	0.40286884477592144
  (0, 2038)	0.3532867837992884
  (0, 2043)	0.3699608453766136
  (0, 622)	0.40503326938709233"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,course simply cover much information whole course could compact decent one hour lecture andrew ng great course machine learning do not believe one,Stephen M,2.0,14946,convolutional neural network tensorflow course simply cover much information whole course could compact decent one hour lecture andrew ng great course machine learning believe one,"  (0, 301)	0.24631300710547538
  (0, 2051)	0.2396800503710319
  (0, 138)	0.2137156091269785
  (0, 753)	0.2500973401869969
  (0, 520)	0.29790161588993863
  (0, 640)	0.18030080970446666
  (0, 3399)	0.24631300710547538
  (0, 2762)	0.24631300710547538
  (0, 3049)	0.19709052904600602
  (0, 2038)	0.17283411221012168
  (0, 2043)	0.1809913565844008
  (0, 622)	0.19814940365799827
  (0, 1469)	0.2703798987854101
  (0, 1750)	0.18030080970446666
  (0, 1550)	0.1940734748121736
  (0, 1993)	0.16029303036729575
  (0, 2116)	0.32749571158377927
  (0, 675)	0.19037727815925784
  (0, 645)	0.19412790786781323
  (0, 1365)	0.10904427054592186
  (0, 1741)	0.11545033840707389
  (0, 1827)	0.12229044385790297"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,extremely helpful course,Quan N M,5.0,51905,convolutional neural network tensorflow extremely helpful course,"  (0, 3049)	0.41630998198398583
  (0, 2038)	0.365073687146166
  (0, 2043)	0.3823040547083861
  (0, 622)	0.41854661949658234
  (0, 1157)	0.4744434986345
  (0, 1431)	0.3581764653334716
  (0, 645)	0.13668403418169545"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,nice course finish understand well convolutio datum augmentation overfitte neural network well transfer learn make classifi binary multiclass,clement L R,5.0,30395,convolutional neural network tensorflow nice course finish understand well convolutio datum augmentation overfitte neural network well transfer learn make classifi binary multiclass,"  (0, 2001)	0.2858878688901079
  (0, 323)	0.2712300773281652
  (0, 466)	0.2858878688901079
  (0, 2165)	0.2712300773281652
  (0, 620)	0.2858878688901079
  (0, 1219)	0.21554212324455937
  (0, 3165)	0.2527634439041521
  (0, 231)	0.26083020870869067
  (0, 3049)	0.1794447447829458
  (0, 2038)	0.31472007615437264
  (0, 2043)	0.3295739064420061
  (0, 622)	0.1804088169046546
  (0, 1838)	0.14991837061238136
  (0, 738)	0.15486590699341904
  (0, 3378)	0.24329041763172757
  (0, 3233)	0.12862287628644664
  (0, 2052)	0.14519637759901083
  (0, 645)	0.05891579037511829
  (0, 1738)	0.10065369095694761"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,good course,Rob S,3.0,14889,convolutional neural network tensorflow good course,"  (0, 3049)	0.5023129021196583
  (0, 2038)	0.4404920160789441
  (0, 2043)	0.46128189936139724
  (0, 622)	0.5050115928274522
  (0, 1342)	0.24214041224811036
  (0, 645)	0.16492074861147837"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,course seem get loose first course,Joey Y,3.0,60131,convolutional neural network tensorflow course seem get loose first course,"  (0, 1805)	0.521480552902232
  (0, 3049)	0.3273204459080438
  (0, 2038)	0.2870363124528044
  (0, 2043)	0.30058355330143327
  (0, 622)	0.32907898454425144
  (0, 1222)	0.2929454538689717
  (0, 2699)	0.3696451196729414
  (0, 1324)	0.2668990522920573
  (0, 645)	0.21493349164317588"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,thank deeplearningai I ve understand deeply cnn,Yergali B,5.0,25055,convolutional neural network tensorflow thank deeplearningai understand deeply cnn,"  (0, 765)	0.43224904579651874
  (0, 764)	0.46382870998099074
  (0, 494)	0.4031930312065718
  (0, 3049)	0.3068672372379953
  (0, 2038)	0.26910033054922433
  (0, 2043)	0.2818010476091795
  (0, 622)	0.3085158904144636
  (0, 3073)	0.21424651033292705
  (0, 3233)	0.21995710567823515"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,course good introduction tensorflow cnn take machine learning theory school nice programatic supplement course think would even helpful take learn theory would less trouble,Jian C,5.0,57314,convolutional neural network tensorflow course good introduction tensorflow cnn take machine learning theory school nice programatic supplement course think would even helpful take learn theory would less trouble,"  (0, 3179)	0.2680868912255603
  (0, 1759)	0.2170992301535448
  (0, 1062)	0.1682715113529904
  (0, 2967)	0.23702497820142765
  (0, 2410)	0.2680868912255603
  (0, 2673)	0.24458946111248042
  (0, 3084)	0.39107889777309873
  (0, 3091)	0.1551264049157411
  (0, 494)	0.2210920309994005
  (0, 3049)	0.3365430227059808
  (0, 2038)	0.14756192200468837
  (0, 2043)	0.1545263958735226
  (0, 622)	0.16917555495242512
  (0, 1431)	0.1447740812399105
  (0, 1342)	0.0811154421013051
  (0, 3001)	0.289548162479821
  (0, 3436)	0.2695989463618435
  (0, 1625)	0.0839598456450084
  (0, 2052)	0.13615563905824146
  (0, 645)	0.11049472751034077
  (0, 1738)	0.09438642921011349
  (0, 1741)	0.0985689318710883
  (0, 1827)	0.10440886181392267"
Convolutional Neural Networks in TensorFlow,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow,3,really fun start,Daniel A V,5.0,82775,convolutional neural network tensorflow really fun start,"  (0, 1293)	0.41742335461746977
  (0, 3049)	0.4106203951196942
  (0, 2038)	0.3600843317504906
  (0, 2043)	0.37707921691451857
  (0, 622)	0.4128264651610252
  (0, 2871)	0.37564052458333586
  (0, 2509)	0.27160205868879095"
Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python,4,start learn basic python program easy learn video relative assignment,Nikita S c,5.0,93827,programming everybody getting started python start learn basic python program easy learn video relative assignment,"  (0, 2561)	0.4518281804097087
  (0, 2406)	0.2690760275921534
  (0, 2872)	0.25381773230904925
  (0, 1325)	0.252059632415609
  (0, 2458)	0.33341222194782794
  (0, 2413)	0.17877898943271028
  (0, 2871)	0.25944198166776916
  (0, 1067)	0.30104896957073324
  (0, 212)	0.22445409026322197
  (0, 914)	0.22499056123111036
  (0, 3330)	0.22718828365344632
  (0, 1738)	0.3181539266647238
  (0, 272)	0.20146661742394978"
Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python,4,great course beginner,Simon g,4.0,19638,programming everybody getting started python great course beginner,"  (0, 2872)	0.4198991759197481
  (0, 1325)	0.416990692380303
  (0, 293)	0.38356525220250515
  (0, 2458)	0.2757875030319026
  (0, 2413)	0.29576007023479345
  (0, 1067)	0.4980353936829076
  (0, 645)	0.15403959137541476
  (0, 1365)	0.2595783634802512"
Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python,4,wonderful course lecture easy understand allow beginner get know python friendly way recommend course friend,Ping L,5.0,31406,programming everybody getting started python wonderful course lecture easy understand allow beginner get know python friendly way recommend course friend,"  (0, 1278)	0.33470917522278726
  (0, 1279)	0.3205689580189459
  (0, 1698)	0.22405314876198593
  (0, 104)	0.3147796584184705
  (0, 2872)	0.21835975599447155
  (0, 1325)	0.21684726015640265
  (0, 3365)	0.21189248376521344
  (0, 2528)	0.19894492699557906
  (0, 293)	0.1994650613339246
  (0, 2458)	0.28683500860159034
  (0, 2413)	0.1538038188046368
  (0, 1750)	0.22319830571457852
  (0, 1067)	0.258992856566108
  (0, 3233)	0.1748825369454593
  (0, 1324)	0.19894492699557906
  (0, 3416)	0.24664019040215424
  (0, 914)	0.19355969972840584
  (0, 645)	0.1602101147855182"
Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python,4,prior programming knowledge still learn many new basic skill course,Kanchan m,4.0,17669,programming everybody getting started python prior programming knowledge still learn many new basic skill course,"  (0, 2047)	0.27816050308006257
  (0, 2890)	0.3169495415398623
  (0, 2375)	0.3947846665041217
  (0, 2872)	0.26351747280932064
  (0, 1325)	0.26169218646446585
  (0, 1855)	0.27470415893299827
  (0, 2779)	0.22240197437771908
  (0, 1700)	0.24008757543875023
  (0, 2458)	0.1730768479651638
  (0, 2413)	0.3712221920677243
  (0, 1067)	0.3125536696409186
  (0, 645)	0.09667112049676363
  (0, 1738)	0.16515614956516744
  (0, 272)	0.20916574029728927"
Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python,4,clear easy understand,Ivy,4.0,133799,programming everybody getting started python clear easy understand,"  (0, 2872)	0.38698288909568457
  (0, 1325)	0.38430240428521467
  (0, 475)	0.3731669820996818
  (0, 2458)	0.254168264241052
  (0, 2413)	0.2725751633303458
  (0, 1067)	0.4589939360970629
  (0, 3233)	0.3099314207021283
  (0, 914)	0.34303157865448486"
Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python,4,really enjoy complete course completely confident programming python,Pratishtha S,5.0,121477,programming everybody getting started python really enjoy complete course completely confident programming python,"  (0, 569)	0.4250115106885563
  (0, 530)	0.37103669705914955
  (0, 2872)	0.2616900294728755
  (0, 1325)	0.2598774011401535
  (0, 981)	0.2664817572251705
  (0, 2458)	0.34375318617182876
  (0, 2413)	0.3686478370771329
  (0, 1067)	0.3103861696464113
  (0, 529)	0.2786361642584438
  (0, 2509)	0.19340428345451902
  (0, 645)	0.09600072474237537"
